time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010453384703	8.03116	-6.2605	-2.70838	-2.65137	-0.31052	radar	0.266563	8.03231	-6.28406	6	-12.95	-2.72861	1.81906
1477010453439663	8.154	-6.1822	-2.70583	-2.65853	-0.298619	lidar	0.0927017	8.13749	-6.14586	5.7	-12.8	-2.99988	0.999964
1477010453489669	8.25379	-6.07767	-2.71123	-2.60706	-0.179185	radar	2.13825	8.21488	-6.01843	5.45	-12.7	-2.00001	1
1477010453539675	8.35894	-5.99701	-2.70728	-2.60317	-0.163754	lidar	0.174431	8.33626	-5.94674	5.25	-12.55	-1.99732	1.99733
1477010453594661	8.506	-5.92515	-2.74339	-2.63616	-0.215146	radar	1.43576	8.50318	-5.89335	5.05	-12.35	-1.8206	1.82059
1477010453649647	8.64228	-5.85667	-2.74626	-2.65168	-0.219269	lidar	0.0183448	8.65894	-5.86309	4.85	-12.1	-1.9998	2.99969
1477010453704660	8.75265	-5.74901	-2.73786	-2.59993	-0.102516	radar	2.13332	8.77185	-5.74314	4.7	-11.85	-1.00002	2.00003
1477010453759674	8.87424	-5.66538	-2.73404	-2.59839	-0.0939471	lidar	0.0533509	8.85444	-5.64273	4.6	-11.6	-0.998955	2.99688
1477010453809760	8.97496	-5.57526	-2.72146	-2.56464	-0.0212074	radar	0.984729	9.02394	-5.6024	4.5	-11.3	-1.00106	3.00319
1477010453859847	9.0782	-5.49165	-2.71605	-2.55518	-0.00853387	lidar	0.125848	9.05088	-5.45385	4.45	-11.05	0	1.8168
1477010453914847	9.22191	-5.41988	-2.74497	-2.58863	-0.0759175	radar	1.54361	9.04088	-5.29691	4.45	-10.8	0	3.00139
1477010453969847	9.3474	-5.33857	-2.74386	-2.58986	-0.0722305	lidar	0.0100258	9.34223	-5.32623	4.45	-10.55	0	2.00041
1477010454024848	9.45033	-5.23946	-2.71557	-2.54678	0.0185958	radar	1.9605	9.39579	-5.21659	4.5	-10.3	0.999584	2.99875
1477010454079850	9.56776	-5.1512	-2.71259	-2.54014	0.0255095	lidar	0.0341124	9.55303	-5.13194	4.55	-10	0	2.72717
1477010454134784	9.67157	-5.07051	-2.67188	-2.52285	0.0636389	radar	1.52317	9.75019	-5.14652	4.65	-9.7	1.8193	2.72895
1477010454189718	9.77993	-4.97618	-2.66755	-2.50834	0.077554	lidar	0.138365	9.7586	-4.93134	4.8	-9.4	1.00006	3.00019
1477010454244791	9.87981	-4.864	-2.66241	-2.45848	0.161702	radar	1.11688	9.9198	-4.86941	4.95	-9.15	2.00004	2.00005
1477010454299865	9.98346	-4.76498	-2.65711	-2.44157	0.171399	lidar	0.0701079	9.95641	-4.74358	5.1	-8.9	0.999704	2.99911
1477010454354798	10.0751	-4.6265	-2.67661	-2.36631	0.28696	radar	1.99732	10.0029	-4.54771	5.25	-8.65	1.81848	1.81849
1477010454409731	10.1658	-4.51227	-2.67287	-2.33676	0.304663	lidar	0.23236	10.1428	-4.45119	5.45	-8.4	2.00068	3.00103
1477010454464746	10.2581	-4.35935	-2.72095	-2.26532	0.394328	radar	2.26326	10.1981	-4.26556	5.65	-8.15	1.99952	1.99953
1477010454519762	10.3484	-4.23652	-2.72597	-2.23559	0.405596	lidar	0.269598	10.3644	-4.16342	5.8	-7.95	0.999944	1.99989
1477010454574770	10.464	-4.11207	-2.77226	-2.23687	0.352707	radar	1.79972	10.5985	-4.12247	5.95	-7.75	1.99772	1.99772
1477010454629779	10.5498	-3.98607	-2.77225	-2.20992	0.362502	lidar	0.0894002	10.5415	-3.9454	6.15	-7.55	1.8199	1.8199
1477010454684753	10.6483	-3.8553	-2.79764	-2.19383	0.350871	radar	0.396454	10.7092	-3.85166	6.4	-7.35	2.99605	1.99736
1477010454739728	10.7437	-3.73379	-2.80006	-2.18063	0.343364	lidar	0.0343701	10.7616	-3.75002	6.65	-7.2	1.8206	0.910303
1477010454794687	10.8031	-3.59763	-2.77941	-2.12069	0.423097	radar	1.23903	10.795	-3.60617	6.85	-7.05	1.99848	1.99848
1477010454849647	10.8742	-3.46446	-2.77591	-2.09228	0.429202	lidar	0.027948	10.8527	-3.46164	7.1	-6.85	2.72688	1.81792
1477010454899659	10.9744	-3.34405	-2.81489	-2.11266	0.344076	radar	2.17476	10.9584	-3.30584	7.35	-6.65	1.81821	1.81821
1477010454949672	11.041	-3.21771	-2.81957	-2.08903	0.352681	lidar	0.183779	11.0447	-3.1561	7.55	-6.5	1.81726	0.908632
1477010455004755	11.0918	-3.04088	-2.86329	-2.00915	0.458648	radar	2.42169	11.1178	-2.98807	7.8	-6.4	2.72951	0.909839
1477010455059839	11.1513	-2.89435	-2.86421	-1.97869	0.465189	lidar	0.0463218	11.1427	-2.86566	8.05	-6.25	2.00047	2.00048
1477010455114849	11.2066	-2.73026	-2.89362	-1.93523	0.493674	radar	0.538905	11.1491	-2.68183	8.3	-6.05	2.72702	1.81801
1477010455169859	11.2574	-2.57874	-2.89515	-1.90436	0.498342	lidar	0.0340435	11.2525	-2.55311	8.55	-5.9	2.00127	1.00064
1477010455224848	11.2208	-2.39226	-2.88881	-1.74293	0.751982	radar	9.30595	11.1188	-2.36202	8.8	-5.75	2.99963	1.99976
1477010455279837	11.2239	-2.23307	-2.87884	-1.68717	0.769014	lidar	0.265363	11.1594	-2.25598	9.05	-5.55	1.99699	1.997
1477010455334808	11.3198	-2.10556	-2.86434	-1.77111	0.528496	radar	8.62152	11.2029	-2.09837	9.25	-5.35	1.8166	1.81659
1477010455389780	11.35	-1.95194	-2.86397	-1.74307	0.527293	lidar	0.00212666	11.3525	-1.95787	9.45	-5.15	1.8222	1.82219
1477010455444718	11.3623	-1.79792	-2.85692	-1.69756	0.559092	radar	0.176503	11.3011	-1.79507	9.65	-5	1.99604	0.998028
1477010455499657	11.3681	-1.64267	-2.85099	-1.65875	0.568714	lidar	0.108629	11.3326	-1.67041	9.85	-4.85	1.81895	1.81894
1477010455549699	11.3285	-1.4881	-2.86182	-1.55702	0.706539	radar	2.90989	11.0622	-1.44342	10.05	-4.6	1.81966	2.72951
1477010455599742	11.3074	-1.34467	-2.85749	-1.50963	0.72072	lidar	0.14495	11.2595	-1.35818	10.25	-4.35	1.81908	1.81907
1477010455654698	11.2639	-1.20541	-2.82132	-1.42893	0.800503	radar	1.67113	11.1658	-1.23674	10.45	-4.1	2.00061	3.0009
1477010455709654	11.217	-1.0577	-2.80765	-1.36864	0.82101	lidar	0.715895	11.1524	-1.15803	10.65	-3.85	1.99963	1.99964
1477010455759700	11.1154	-0.929739	-2.80446	-1.22529	1.01415	radar	5.95965	10.8534	-0.929069	10.8	-3.6	0.999844	2.99952
1477010455809746	11.0371	-0.795759	-2.81147	-1.15499	1.03537	lidar	0.58247	10.9584	-0.728742	10.95	-3.35	2.00065	2.00064
1477010455864779	10.9857	-0.660497	-2.7932	-1.12093	0.991293	radar	0.565041	10.8608	-0.663121	11.1	-3.1	0.998546	2.99563
1477010455919813	10.9018	-0.526792	-2.79172	-1.05538	1.00487	lidar	0.116436	10.8648	-0.553034	11.15	-2.8	0	2.73104
1477010455974837	10.7992	-0.412061	-2.77966	-0.962477	1.07297	radar	0.723136	10.8451	-0.437482	11.15	-2.55	0	1.81785
1477010456029861	10.6932	-0.294506	-2.7776	-0.8897	1.09069	lidar	0.229979	10.6542	-0.347474	11.25	-2.25	1.99733	3.99465
1477010456084847	10.5323	-0.213341	-2.78944	-0.731123	1.2682	radar	4.99736	10.5062	-0.245062	11.35	-1.95	0	1.81854
1477010456139833	10.3966	-0.120239	-2.7933	-0.646081	1.28651	lidar	0.215655	10.3438	-0.150982	11.35	-1.7	0	2.72762
1477010456194789	10.2762	-0.0501359	-2.74793	-0.572026	1.28773	radar	1.54033	10.4884	-0.0812124	11.3	-1.4	-0.908846	2.72653
1477010456249746	10.1454	0.021648	-2.74312	-0.494932	1.29916	lidar	0.235285	10.1537	-0.0482457	11.15	-1.1	-1.82014	2.73021
1477010456304681	9.98424	0.0464214	-2.72639	-0.361919	1.40188	radar	1.47101	9.92588	0.00395802	11	-0.799999	-1.00036	3.00107
1477010456359617	9.84335	0.0898716	-2.72253	-0.280263	1.41114	lidar	0.150738	9.85676	0.0351738	10.85	-0.5	-2.00003	3.00006
1477010456414675	9.68045	0.0904922	-2.71691	-0.151882	1.49578	radar	0.904377	9.63973	0.0585714	10.65	-0.3	-1.81779	0.908892
1477010456469734	9.53274	0.101956	-2.71404	-0.0629617	1.50837	lidar	0.207612	9.54669	0.0374948	10.4	-0.15	-3.00061	2.00041
1477010456524725	9.38423	0.109475	-2.71776	0.0142117	1.49811	radar	0.0358703	9.32242	0.112393	10.15	-0.0499992	-1.99645	0
1477010456579717	9.2383	0.105304	-2.71537	0.0904123	1.48816	lidar	0.115036	9.24446	0.153574	9.9	9.49949e-007	-2.73175	0.910584
1477010456634732	9.10637	0.150416	-2.69923	0.0812774	1.33164	radar	2.87126	9.0614	0.20077	9.6	0.100001	-2.99544	0.998471
1477010456689747	8.95907	0.141978	-2.69828	0.141554	1.30782	lidar	0.675679	8.94752	0.260272	9.35	0.15	-1.81963	0
1477010456744738	8.83866	0.186749	-2.62757	0.116615	1.14622	radar	6.32944	8.90199	0.247143	9.1	0.2	-3.00059	1.0002
1477010456799730	8.70829	0.172606	-2.61182	0.170559	1.13347	lidar	0.546047	8.76016	0.263752	8.8	0.25	-2.99995	0
1477010456854787	8.54862	0.210983	-2.64652	0.134356	0.946232	radar	7.53316	8.46355	0.258809	8.5	0.25	-2.99323	0
1477010456909844	8.39593	0.19173	-2.65552	0.179499	0.931375	lidar	0.272052	8.35367	0.252596	8.2	0.25	-2.73233	0
1477010456964821	8.24943	0.210342	-2.64295	0.16205	0.804921	radar	1.95397	8.05161	0.241868	7.9	0.2	-3.00234	-1.00078
1477010457019798	8.09704	0.187648	-2.65273	0.199218	0.790383	lidar	0.272268	8.05411	0.247878	7.6	0.15	-2.99599	0
1477010457074802	7.95222	0.18654	-2.64191	0.198712	0.70873	radar	0.846947	7.78653	0.205765	7.35	0.100001	-1.81801	-0.908998
1477010457129807	7.79778	0.154613	-2.65714	0.236368	0.705559	lidar	0.16779	7.74339	0.144028	7.1	-0.0499995	-2.72495	-1.81664
1477010457184718	7.65487	0.105383	-2.671	0.291705	0.735498	radar	0.28131	7.77346	0.0969346	6.9	-0.25	-0.910634	-1.82126
1477010457239629	7.5035	0.0598308	-2.68531	0.330877	0.733206	lidar	0.147246	7.45362	0.0452052	6.7	-0.45	-2.99641	-1.99759
1477010457289664	7.36085	0.0327268	-2.71164	0.333602	0.663538	radar	1.55955	7.15329	0.0425189	6.5	-0.7	-0.909955	-2.72986
1477010457339699	7.2203	-0.0113537	-2.72545	0.360705	0.652266	lidar	0.237998	7.16618	0.0287673	6.4	-1	-0.999224	-2.99766
1477010457394701	7.09939	-0.0578211	-2.67654	0.393353	0.65241	radar	2.30666	7.17215	-0.0469302	6.3	-1.3	-0.908722	-2.72618
1477010457449704	6.96283	-0.117888	-2.67961	0.430869	0.655816	lidar	0.0454439	6.95426	-0.147757	6.3	-1.6	0.910485	-2.73144
1477010457504756	6.84743	-0.223451	-2.67588	0.535828	0.79364	radar	2.61525	6.83008	-0.250179	6.35	-1.9	0	-2.99515
1477010457559809	6.73148	-0.303508	-2.66807	0.585089	0.803509	lidar	0.141721	6.76395	-0.345347	6.35	-2.2	0	-2.72856
1477010457614784	6.62695	-0.424768	-2.67313	0.693437	0.933871	radar	2.3151	6.74798	-0.457727	6.4	-2.5	0.908227	-2.7247
1477010457669760	6.52325	-0.523467	-2.66834	0.749876	0.942826	lidar	0.112999	6.54569	-0.565853	6.45	-2.8	0	-2.72732
1477010457724718	6.44898	-0.69486	-2.69548	0.923859	1.19611	radar	9.18809	6.565	-0.754748	6.5	-3.15	0.909078	-3.6363
1477010457779677	6.38456	-0.821646	-2.68313	1.00555	1.22302	lidar	0.910522	6.4494	-0.940848	6.6	-3.5	0.910038	-2.7301
1477010457829667	6.30098	-1.01232	-2.82264	1.16038	1.41336	radar	11.4248	6.44213	-1.11266	6.7	-3.8	0.908095	-2.7243
1477010457879657	6.27281	-1.14908	-2.81168	1.249	1.4421	lidar	0.88975	6.34405	-1.26138	6.8	-4.1	0.910949	-2.73284
1477010457929639	6.20858	-1.29934	-2.87231	1.31689	1.43291	radar	1.42432	6.39474	-1.36501	6.9	-4.35	0.999834	-1.99968
1477010457979621	6.19418	-1.44083	-2.86233	1.39995	1.44968	lidar	0.205713	6.25356	-1.42931	7.05	-4.6	1.99653	-2.99479
1477010458029740	6.18765	-1.59031	-2.87061	1.49737	1.50311	radar	0.608996	6.24787	-1.61119	7.2	-4.85	1.00098	-2.00196
1477010458079860	6.19485	-1.73574	-2.8678	1.58241	1.51694	lidar	0.111174	6.23547	-1.75335	7.3	-5.1	0.90969	-2.72906
1477010458134821	6.23601	-1.88987	-2.84427	1.70275	1.58594	radar	0.891769	6.41111	-1.93027	7.45	-5.4	1.99976	-2.99964
1477010458189782	6.28259	-2.04598	-2.8435	1.80556	1.60729	lidar	0.255007	6.34873	-2.05372	7.6	-5.65	1.00038	-2.00076
1477010458244771	6.30091	-2.18849	-2.81695	1.85376	1.52345	radar	2.43262	6.53066	-2.26346	7.75	-5.9	1.81659	-2.7249
1477010458299761	6.35438	-2.33539	-2.81803	1.94082	1.52769	lidar	0.0131102	6.36917	-2.33894	7.9	-6.15	0.909251	-1.81851
1477010458354753	6.32672	-2.499	-2.84542	1.91034	1.32907	radar	5.25098	6.27034	-2.51837	8.05	-6.35	1.81576	-1.81577
1477010458409745	6.37827	-2.64623	-2.84922	1.97624	1.31737	lidar	0.415108	6.34287	-2.73391	8.25	-6.6	1.8218	-2.73269
1477010458464759	6.36617	-2.82341	-2.89934	1.94539	1.14795	radar	5.09812	6.45883	-2.92313	8.4	-6.9	0.907987	-2.72401
1477010458519773	6.43393	-2.97377	-2.90863	2.00842	1.14443	lidar	0.369467	6.43866	-3.06257	8.5	-7.2	0.910054	-2.73014
1477010458574787	6.44878	-3.13959	-2.91894	1.99186	1.00567	radar	2.49196	6.49154	-3.20004	8.65	-7.45	1.99827	-1.99828
1477010458629802	6.52374	-3.2874	-2.9269	2.04809	1.00427	lidar	0.150975	6.53579	-3.34211	8.8	-7.7	0.909061	-2.72717
1477010458684825	6.56669	-3.44082	-2.91924	2.0529	0.91117	radar	1.17126	6.70146	-3.53446	8.9	-8	0.908945	-2.72688
1477010458739849	6.64745	-3.58426	-2.92559	2.10168	0.906524	lidar	0.143711	6.64657	-3.63945	9.05	-8.25	1.82026	-1.82027
1477010458794820	6.67777	-3.75039	-2.92889	2.0676	0.751748	radar	2.95276	6.70956	-3.81739	9.2	-8.5	0.999884	-2.99963
1477010458849792	6.75927	-3.89434	-2.93574	2.10567	0.743585	lidar	0.23118	6.74885	-3.96368	9.3	-8.8	0.999284	-2.99783
1477010458904824	6.79329	-4.05668	-2.92514	2.0686	0.596565	radar	2.65762	6.73758	-4.06653	9.4	-9.05	0.909209	-1.81844
1477010458959856	6.87283	-4.19998	-2.92975	2.09793	0.588772	lidar	0.150828	6.85796	-4.25464	9.5	-9.3	0.908483	-2.72543
1477010459014855	6.94423	-4.3591	-2.96205	2.10219	0.538187	radar	1.53193	7.10395	-4.4909	9.6	-9.6	0.909756	-2.72927
1477010459069854	7.03495	-4.50365	-2.97258	2.13111	0.534182	lidar	0.150261	7.04679	-4.55716	9.7	-9.9	0.998626	-2.99586
1477010459124748	7.09193	-4.65792	-2.9656	2.11127	0.440347	radar	1.12868	7.02393	-4.64459	9.75	-10.2	0	-2.72857
1477010459179643	7.17328	-4.79889	-2.9663	2.12901	0.428127	lidar	0.221089	7.13435	-4.85502	9.8	-10.5	0.909773	-2.7293
1477010459229626	7.22218	-4.93494	-2.94463	2.1063	0.342137	radar	1.54481	7.24619	-4.97657	9.85	-10.8	0	-2.72846
1477010459279610	7.29011	-5.05673	-2.93532	2.12014	0.33792	lidar	0.0809367	7.25317	-5.04605	9.85	-11.1	0	-2.72748
1477010459329670	7.37639	-5.19264	-2.97462	2.1401	0.347443	radar	2.04698	7.22054	-5.09604	9.85	-11.4	0	-2.9967
1477010459379730	7.45595	-5.31875	-2.97546	2.15429	0.341244	lidar	0.0599677	7.43604	-5.34825	9.8	-11.7	-0.909227	-2.72768
1477010459434781	7.51763	-5.45317	-2.92913	2.14007	0.275394	radar	3.23676	7.40989	-5.38617	9.7	-12	-0.908714	-2.72613
1477010459489833	7.59637	-5.58323	-2.91837	2.15189	0.27097	lidar	0.101185	7.55662	-5.56714	9.6	-12.25	-0.909639	-1.81931
1477010459544843	7.68004	-5.72518	-2.93156	2.15565	0.251552	radar	0.466246	7.39379	-5.52612	9.45	-12.45	-1.81824	-1.81825
1477010459599853	7.7681	-5.85674	-2.92836	2.16983	0.25268	lidar	0.0110863	7.76459	-5.8425	9.2	-12.65	-2.72578	-1.81718
1477010459654854	7.8309	-5.98508	-2.87632	2.15449	0.194257	radar	3.78283	7.84699	-6.00602	8.95	-12.85	-1.8192	-1.81921
1477010459709855	7.90498	-6.1053	-2.85626	2.16345	0.193923	lidar	0.311914	7.85921	-6.04502	8.7	-13.05	-2.72781	-1.81854
1477010459764809	8.00275	-6.23265	-2.86798	2.1863	0.217688	radar	0.303659	7.89511	-6.1416	8.4	-13.15	-2.72644	0
1477010459819764	8.08813	-6.35835	-2.8619	2.19473	0.212006	lidar	0.0541778	8.05619	-6.36041	8.1	-13.15	-3.00083	0
1477010459874748	8.18176	-6.49358	-2.88053	2.20178	0.20472	radar	0.379207	8.2234	-6.53735	7.8	-13.2	-2.72553	-0.908516
1477010459929733	8.27379	-6.62268	-2.88138	2.20941	0.197976	lidar	0.050282	8.25446	-6.64851	7.5	-13.2	-2.72544	0.908483
1477010459984740	8.33471	-6.7542	-2.83783	2.18043	0.122024	radar	3.08691	8.32206	-6.77114	7.2	-13.15	-2.73035	0
1477010460039747	8.40456	-6.87087	-2.81439	2.17936	0.110577	lidar	0.47267	8.31728	-6.8399	6.85	-13.15	-3.63616	0
1477010460094746	8.46079	-7.01875	-2.8092	2.13632	0.021068	radar	1.18738	8.2713	-6.91098	6.55	-13.15	-1.81656	0
1477010460149745	8.52712	-7.14399	-2.79409	2.12714	0.00399335	lidar	0.387504	8.44183	-7.15372	6.3	-13.1	-2.73109	0.910352
1477010460204765	8.60608	-7.2895	-2.82352	2.11572	-0.0136377	radar	1.01568	8.54154	-7.25975	6	-12.95	-2.72331	1.81553
1477010460259785	8.68443	-7.42654	-2.82712	2.10924	-0.0242113	lidar	0.123205	8.65899	-7.4699	5.7	-12.8	-2.72842	0.909475
1477010460314814	8.7344	-7.56605	-2.7953	2.07026	-0.0960912	radar	2.04379	8.83598	-7.68162	5.4	-12.65	-2.731	1.82067
1477010460369844	8.79785	-7.69123	-2.77937	2.06428	-0.095988	lidar	0.187552	8.76769	-7.64094	5.15	-12.45	-1.81821	1.8182
1477010460424744	8.886	-7.82634	-2.80579	2.07809	-0.0578468	radar	1.10218	8.77916	-7.72457	4.95	-12.25	-1.99957	1.99957
1477010460479645	8.95936	-7.95936	-2.80367	2.07503	-0.0574705	lidar	0.00363865	8.95669	-7.95155	4.8	-12.05	-0.999954	1.99993
1477010460529694	9.01503	-8.10041	-2.82567	2.0484	-0.0970426	radar	0.671557	9.1081	-8.22433	4.65	-11.8	-2.0002	3.00031
1477010460579744	9.07637	-8.22665	-2.82495	2.03984	-0.103438	lidar	0.0350364	9.05476	-8.24211	4.55	-11.55	0	1.99749
1477010460634793	9.11489	-8.36379	-2.78045	1.99744	-0.175231	radar	3.16979	9.13825	-8.4037	4.5	-11.25	-0.90916	3.63662
1477010460689843	9.16857	-8.49423	-2.76619	1.98625	-0.176735	lidar	0.151927	9.14025	-8.44981	4.45	-10.95	0	1.81807
1477010460744781	9.23929	-8.62709	-2.76599	1.99159	-0.150212	radar	0.104105	9.22081	-8.59155	4.45	-10.7	0	2.72865
1477010460799720	9.29191	-8.76251	-2.75851	1.97728	-0.159884	lidar	0.09348	9.25031	-8.76071	4.45	-10.4	0	2.72392
1477010460854694	9.33875	-8.91259	-2.76825	1.94932	-0.191617	radar	0.224402	9.30208	-8.90831	4.5	-10.1	0.909624	2.72885
1477010460909668	9.3852	-9.05035	-2.76048	1.93268	-0.201219	lidar	0.0921366	9.34431	-9.04587	4.6	-9.8	0.909111	2.72733
1477010460959714	9.43071	-9.19106	-2.78363	1.91575	-0.208697	radar	0.570013	9.39993	-9.18842	4.75	-9.5	1.81921	2.7288
1477010461009760	9.47416	-9.32713	-2.78876	1.89891	-0.219801	lidar	0.140403	9.4452	-9.37195	4.9	-9.2	0.908739	2.72622
1477010461064723	9.51813	-9.47782	-2.79729	1.87985	-0.230162	radar	0.0907609	9.48751	-9.46421	5.05	-8.95	1.8169	1.81688
1477010461119686	9.56281	-9.62676	-2.80018	1.8644	-0.235052	lidar	0.0290808	9.55098	-9.64789	5.25	-8.7	1.8201	2.73014
1477010461169662	9.60204	-9.76795	-2.81676	1.85078	-0.234663	radar	0.298975	9.57122	-9.75525	5.4	-8.45	0.910244	1.82049
1477010461219639	9.63922	-9.90749	-2.82207	1.83538	-0.24119	lidar	0.0688051	9.62408	-9.94149	5.55	-8.2	1.99657	2.99484
1477010461269700	9.67426	-10.0384	-2.81009	1.82313	-0.243968	radar	0.1543	9.61433	-9.96417	5.75	-7.95	1.81871	1.81872
1477010461319762	9.71362	-10.173	-2.80944	1.81697	-0.23404	lidar	0.0775762	9.7457	-10.1502	6	-7.75	2.72961	1.81974
1477010461374737	9.73918	-10.3107	-2.7734	1.79105	-0.264868	radar	1.65938	9.77731	-10.3295	6.25	-7.55	1.9992	1.9992
1477010461429713	9.7699	-10.4577	-2.77112	1.77593	-0.265552	lidar	0.00420201	9.76557	-10.4501	6.45	-7.35	1.81911	1.81911
1477010461484718	9.80664	-10.6114	-2.78602	1.76949	-0.248244	radar	0.294165	9.89592	-10.7137	6.65	-7.15	1.99996	1.99996
1477010461539723	9.83809	-10.761	-2.78592	1.75834	-0.244255	lidar	0.0107683	9.85066	-10.7537	6.85	-7	1.99752	0.998765
1477010461589670	9.84238	-10.8995	-2.77635	1.71914	-0.293177	radar	0.534534	9.84397	-10.9287	7.1	-6.85	2.73035	1.82023
1477010461639618	9.86171	-11.0382	-2.77874	1.70341	-0.295139	lidar	0.00956518	9.85693	-11.0512	7.35	-6.65	2.0006	2.0006
1477010461689616	9.87442	-11.178	-2.78243	1.68346	-0.302661	radar	0.0696529	9.74773	-11.0482	7.55	-6.5	1.99841	0.999204
1477010461739614	9.88323	-11.3193	-2.78661	1.66075	-0.314975	lidar	0.145266	9.84407	-11.3565	7.8	-6.4	2.99952	0.999844
1477010461789682	9.87248	-11.475	-2.81378	1.618	-0.354264	radar	0.956752	9.79495	-11.4686	8.05	-6.25	1.81603	1.81603
1477010461839750	9.87282	-11.6178	-2.81704	1.59393	-0.364437	lidar	0.0974201	9.83943	-11.6467	8.25	-6.05	1.81921	1.81921
1477010461894772	9.8274	-11.7586	-2.76837	1.50826	-0.493233	radar	5.5993	9.76634	-11.6976	8.5	-5.9	2.729	0.909673
1477010461949794	9.80068	-11.8979	-2.75282	1.4702	-0.508502	lidar	0.282813	9.74774	-11.8511	8.8	-5.75	2.72771	1.81848
1477010462004764	9.75715	-12.0494	-2.75049	1.40738	-0.570957	radar	0.644668	9.7856	-12.1262	9.05	-5.55	1.99939	1.9994
1477010462059735	9.71215	-12.1851	-2.73616	1.36122	-0.591917	lidar	0.347731	9.64482	-12.1455	9.25	-5.4	1.81776	0.90888
1477010462114747	9.6546	-12.3374	-2.74898	1.30011	-0.637991	radar	0.430774	9.57233	-12.2948	9.45	-5.2	1.81545	2.72317
1477010462169760	9.59971	-12.4746	-2.74241	1.25429	-0.653234	lidar	0.145387	9.55167	-12.4583	9.65	-4.95	1.82145	1.82147
1477010462224703	9.49863	-12.6038	-2.72805	1.14434	-0.791683	radar	3.26328	9.37132	-12.4833	9.85	-4.75	1.81961	1.8196
1477010462279647	9.41505	-12.7193	-2.70938	1.0841	-0.814574	lidar	0.459865	9.359	-12.6499	10.05	-4.55	1.99827	1.99828
1477010462329639	9.28821	-12.8145	-2.69476	0.948556	-0.995228	radar	5.48004	9.16109	-12.6848	10.25	-4.3	1.81693	2.72538
1477010462379631	9.17255	-12.8946	-2.67914	0.864855	-1.04166	lidar	1.38975	9.028	-12.8337	10.45	-4.05	1.81951	1.8195
1477010462434714	9.03242	-12.9889	-2.68661	0.743392	-1.16008	radar	2.17116	8.85918	-12.7953	10.65	-3.85	1.81817	1.81818
1477010462489798	8.9003	-13.0587	-2.66781	0.656174	-1.19135	lidar	0.669025	8.84257	-12.9684	10.85	-3.6	1.81621	2.7243
1477010462544716	8.77569	-13.1449	-2.67595	0.585638	-1.19807	radar	0.0861713	8.66865	-13.0114	11	-3.3	0.908632	2.72588
1477010462599634	8.63168	-13.1993	-2.66872	0.496318	-1.22865	lidar	0.530055	8.55319	-13.1445	11.1	-3	0.909905	2.72971
1477010462649687	8.45804	-13.2177	-2.69642	0.329152	-1.42471	radar	6.28676	8.27267	-12.996	11.15	-2.7	0	2.72847
1477010462699741	8.31293	-13.2296	-2.6867	0.233079	-1.4562	lidar	0.552412	8.25965	-13.1488	11.15	-2.4	0	2.72732
1477010462754745	8.18062	-13.2766	-2.67953	0.190269	-1.38468	radar	1.00712	8.04571	-13.0646	11.25	-2.1	1.81905	2.72856
1477010462809750	8.02391	-13.2829	-2.68209	0.098152	-1.40348	lidar	0.293111	7.95841	-13.2508	11.3	-1.8	-0.90916	2.72747
1477010462864705	7.86456	-13.3078	-2.71658	0.0303959	-1.38596	radar	0.657858	7.866	-13.4154	11.25	-1.5	0	2.72321
1477010462919660	7.70345	-13.2875	-2.72335	-0.0636228	-1.4058	lidar	0.416535	7.62489	-13.249	11.2	-1.2	-0.909524	2.72856
1477010462969661	7.56194	-13.3012	-2.74214	-0.10157	-1.34848	radar	0.727889	7.50783	-13.2944	11.05	-0.9	-1.81945	2.72916
1477010463019662	7.41716	-13.2701	-2.75178	-0.179715	-1.35873	lidar	0.319263	7.3419	-13.2474	10.9	-0.599999	-0.909839	2.72952
1477010463074668	7.25773	-13.2391	-2.78089	-0.259059	-1.36974	radar	0.500213	7.19781	-13.1973	10.7	-0.349999	-2.99538	1.99692
1477010463129675	7.10522	-13.1838	-2.78961	-0.342381	-1.37678	lidar	0.190771	7.04935	-13.1606	10.45	-0.2	-1.81715	0.908579
1477010463184664	6.94309	-13.1751	-2.812	-0.357638	-1.27645	radar	1.89922	6.79473	-13.0433	10.2	-0.0999996	-2.73194	0.910655
1477010463239653	6.78872	-13.1228	-2.83006	-0.416307	-1.25536	lidar	0.988437	6.65123	-13.1604	9.9	9.49949e-007	-2.72481	0.908268
1477010463289643	6.62085	-13.1175	-2.8847	-0.410411	-1.14926	radar	3.5893	6.54115	-13.2079	9.65	0.100001	-1.81759	0.908784
1477010463339633	6.47818	-13.0493	-2.90413	-0.466935	-1.14095	lidar	0.772351	6.35317	-13.0396	9.4	0.15	-2.72659	0
1477010463394660	6.31616	-13.0687	-2.85285	-0.400333	-0.914822	radar	9.93497	6.27012	-13.1139	9.1	0.2	-2.72925	0.909752
1477010463449687	6.17188	-13.0137	-2.85235	-0.441484	-0.902285	lidar	0.0993371	6.14459	-13.0471	8.8	0.25	-2.72783	0
1477010463504660	6.02122	-12.9408	-2.881	-0.49418	-0.913177	radar	0.648343	5.99498	-12.9442	8.5	0.25	-2.72395	0
